model_name,payload_rate,threshold,index_signal,secret_name,len_secret_data,len_extracted_secret_data,ncc,prd,snr,time
LASSO,1,1,35,secret_0.51_bps,1836,1836,0.9999985315418314,0.10249867622070706,59.785634870458125,0.07973098754882812
LASSO,1,1,35,secret_0.48_bps,1728,1728,0.9999987590631714,0.09421497201716784,60.5176015306046,0.07569527626037598
LASSO,1,1,35,secret_0.39_bps,1404,1404,0.9999989308516319,0.08749561886871254,61.160273853560234,0.06118059158325195
LASSO,1,1,35,secret_0.32_bps,1152,1152,0.999999133690349,0.07872571476235556,62.07766775299948,0.05117917060852051
LASSO,1,1,35,secret_0.21_bps,756,756,0.9999993661388855,0.06734777640394726,63.43353477281768,0.03294229507446289
LASSO,1,1,35,secret_0.15_bps,540,540,0.9999995801170871,0.05480600169883471,65.22343760331842,0.02366018295288086
LASSO,1,1,35,secret_0.08_bps,288,288,0.9999997885325453,0.03890315105941114,68.20030440932602,0.012328147888183594
LASSO,1,1,36,secret_0.99_bps,3564,3564,0.9999941456167658,0.158902995434911,55.97735831908825,0.1578524112701416
LASSO,1,1,36,secret_0.66_bps,2376,2376,0.9999959553881285,0.13201971918167324,57.587223907371055,0.1069338321685791
LASSO,1,1,36,secret_0.51_bps,1836,1836,0.9999968318604493,0.11686486994609828,58.64632039805575,0.08194923400878906
LASSO,1,1,36,secret_0.48_bps,1728,1728,0.9999969463247392,0.11473600557165768,58.806005475054484,0.07805228233337402
LASSO,1,1,36,secret_0.39_bps,1404,1404,0.9999976261823849,0.10114703257789806,59.90093707821913,0.06433439254760742
LASSO,1,1,36,secret_0.32_bps,1152,1152,0.9999981822645062,0.08850582961988412,61.0605624530796,0.05591225624084473
LASSO,1,1,36,secret_0.21_bps,756,756,0.9999988406540482,0.07069839087330541,63.01180941650812,0.034438133239746094
LASSO,1,1,36,secret_0.15_bps,540,540,0.9999990500390288,0.06397100030268207,63.880337164939505,0.025052547454833984
LASSO,1,1,36,secret_0.08_bps,288,288,0.9999995452197415,0.04427032008684315,67.07774675877535,0.012921571731567383
LASSO,1,1,37,secret_0.99_bps,3564,3564,0.9999935787389714,0.315741320079415,50.01337159255019,0.14693522453308105
LASSO,1,1,37,secret_0.66_bps,2376,2376,0.9999956007046605,0.26131572277796583,51.65668917933145,0.09963822364807129
LASSO,1,1,37,secret_0.51_bps,1836,1836,0.999996588166427,0.23012583556272925,52.76069243214869,0.07526707649230957
LASSO,1,1,37,secret_0.48_bps,1728,1728,0.9999967697092268,0.2239396712523171,52.99737927359053,0.07339787483215332
LASSO,1,1,37,secret_0.39_bps,1404,1404,0.9999973911604823,0.2012745931076507,53.924220852901115,0.05726051330566406
LASSO,1,1,37,secret_0.32_bps,1152,1152,0.9999980506865753,0.17397866474083754,55.19008013244449,0.04870247840881348
LASSO,1,1,37,secret_0.21_bps,756,756,0.9999986381025933,0.14539454366738563,56.74903782546936,0.03171992301940918
LASSO,1,1,37,secret_0.15_bps,540,540,0.9999990345311507,0.12242956639935611,58.242273772323884,0.022764205932617188
LASSO,1,1,37,secret_0.08_bps,288,288,0.9999994545511214,0.09206085606706756,60.7184998190223,0.011786222457885742
LASSO,1,1,38,secret_0.99_bps,3564,3564,0.9999759134486191,0.5462150266246203,45.252727127851486,0.15030860900878906
LASSO,1,1,38,secret_0.66_bps,2376,2376,0.9999842429979309,0.4418156930750353,47.09517724530569,0.09675717353820801
LASSO,1,1,38,secret_0.51_bps,1836,1836,0.9999879901063609,0.3857155245758648,48.27465761925957,0.07484102249145508
LASSO,1,1,38,secret_0.48_bps,1728,1728,0.999988822798142,0.3720261553057564,48.58853051926247,0.07272863388061523
LASSO,1,1,38,secret_0.39_bps,1404,1404,0.9999906029809804,0.3411037318412489,49.3422705834618,0.05811119079589844
LASSO,1,1,38,secret_0.32_bps,1152,1152,0.9999918289118195,0.31810565718261247,49.94857214684707,0.04838442802429199
LASSO,1,1,38,secret_0.21_bps,756,756,0.999994973972809,0.249475517843957,52.05944134445619,0.031630754470825195
LASSO,1,1,38,secret_0.15_bps,540,540,0.999996339021081,0.21309411472906756,53.42857089083894,0.022448301315307617
LASSO,1,1,38,secret_0.08_bps,288,288,0.9999981665590457,0.15068029355586782,56.438870847478746,0.011930227279663086
LASSO,1,1,39,secret_0.99_bps,3564,3564,0.9999964887005045,0.15147998807842278,56.39289475460957,0.1579146385192871
LASSO,1,1,39,secret_0.66_bps,2376,2376,0.9999976412154319,0.12418023101754264,58.118950731071344,0.10660839080810547
LASSO,1,1,39,secret_0.51_bps,1836,1836,0.9999982558752232,0.10674196532726415,59.43329610504841,0.08131098747253418
LASSO,1,1,39,secret_0.48_bps,1728,1728,0.9999983309229026,0.10446291053525737,59.620757561213054,0.07653951644897461
LASSO,1,1,39,secret_0.39_bps,1404,1404,0.9999987006499461,0.09216301900872029,60.708866147741674,0.061888933181762695
LASSO,1,1,39,secret_0.32_bps,1152,1152,0.9999989056613071,0.08455631952233233,61.45707857596348,0.051827430725097656
LASSO,1,1,39,secret_0.21_bps,756,756,0.9999992897762504,0.06814133985595178,63.33178662395528,0.03338360786437988
LASSO,1,1,39,secret_0.15_bps,540,540,0.9999994823949089,0.05814785097967768,64.70932662469993,0.024451732635498047
LASSO,1,1,39,secret_0.08_bps,288,288,0.9999997124479977,0.043340849178695684,67.26205167573299,0.012773752212524414
LASSO,1,1,40,secret_0.99_bps,3564,3564,0.9999804613725083,0.3563186882774003,48.9632279816686,0.1491396427154541
LASSO,1,1,40,secret_0.66_bps,2376,2376,0.9999880237430759,0.2789225077292209,51.0903287761209,0.09893918037414551
LASSO,1,1,40,secret_0.51_bps,1836,1836,0.9999906054919232,0.2470460240331894,52.14444262535902,0.07464480400085449
LASSO,1,1,40,secret_0.48_bps,1728,1728,0.9999908925137007,0.24323353492383512,52.27953097052343,0.07216453552246094
LASSO,1,1,40,secret_0.39_bps,1404,1404,0.9999925144430822,0.2205156308467422,53.131212418717354,0.05645561218261719
LASSO,1,1,40,secret_0.32_bps,1152,1152,0.9999938272172867,0.20025614802928418,53.968282836789015,0.048200130462646484
LASSO,1,1,40,secret_0.21_bps,756,756,0.9999956148817314,0.16879252963224514,55.45293556312743,0.030881643295288086
LASSO,1,1,40,secret_0.15_bps,540,540,0.999997035782004,0.13877418575789593,57.153826243264156,0.022826194763183594
LASSO,1,1,40,secret_0.08_bps,288,288,0.9999986182036933,0.09475101317623082,60.468322748149006,0.011618375778198242
LASSO,1,1,41,secret_0.99_bps,3564,3564,0.99999571888543,0.22886592220850593,52.80837736613172,0.158858060836792
LASSO,1,1,41,secret_0.66_bps,2376,2376,0.9999971579497704,0.18647612254812002,54.58753539608408,0.1057288646697998
LASSO,1,1,41,secret_0.51_bps,1836,1836,0.9999977128525709,0.16726879511321102,55.531701428710456,0.08078980445861816
LASSO,1,1,41,secret_0.48_bps,1728,1728,0.9999979197154626,0.15952134969246706,55.94362368998753,0.0765678882598877
LASSO,1,1,41,secret_0.39_bps,1404,1404,0.9999983474521242,0.14222684664875618,56.94036837438422,0.0615079402923584
LASSO,1,1,41,secret_0.32_bps,1152,1152,0.9999986030909984,0.130776495455242,57.669406100566654,0.051007747650146484
LASSO,1,1,41,secret_0.21_bps,756,756,0.9999990591581173,0.10728143016291397,59.38950891123472,0.03292059898376465
LASSO,1,1,41,secret_0.15_bps,540,540,0.9999993811951475,0.08700305657305248,61.209309791422555,0.024038314819335938
LASSO,1,1,41,secret_0.08_bps,288,288,0.9999996590115092,0.06459322427372481,63.79626072829244,0.013079643249511719
LASSO,1,1,42,secret_0.99_bps,3564,3564,0.9999928908636722,0.35920177259505337,48.8932305767121,0.15691637992858887
LASSO,1,1,42,secret_0.66_bps,2376,2376,0.9999956217255137,0.28182610210684766,51.000375719494485,0.10249018669128418
LASSO,1,1,42,secret_0.51_bps,1836,1836,0.9999964484828009,0.25381674223457606,51.909594688145475,0.07836294174194336
LASSO,1,1,42,secret_0.48_bps,1728,1728,0.9999966830108786,0.2453407608183899,52.20460584566397,0.07448768615722656
LASSO,1,1,42,secret_0.39_bps,1404,1404,0.9999971632128024,0.22684870562176396,52.88527388872008,0.06011772155761719
LASSO,1,1,42,secret_0.32_bps,1152,1152,0.9999977968010477,0.1999200518672464,53.98287288416515,0.04971456527709961
LASSO,1,1,42,secret_0.21_bps,756,756,0.9999986386656163,0.15714630034147606,56.07391678038526,0.03181147575378418
LASSO,1,1,42,secret_0.15_bps,540,540,0.9999989797592668,0.13606512513008234,57.32506349217555,0.02288222312927246
LASSO,1,1,42,secret_0.08_bps,288,288,0.9999994937881371,0.09582193941045887,60.370700867692165,0.012446165084838867
LASSO,1,1,43,secret_0.99_bps,3564,3564,0.9999602274713236,0.46241346174914166,46.69939062504342,0.15839743614196777
LASSO,1,1,43,secret_0.66_bps,2376,2376,0.9999725080019035,0.38445336330363594,48.30312670832045,0.10588383674621582
LASSO,1,1,43,secret_0.51_bps,1836,1836,0.9999789125781566,0.33684795135474566,49.45132179199628,0.08318758010864258
LASSO,1,1,43,secret_0.48_bps,1728,1728,0.9999808298956722,0.321041585018976,49.86877418214921,0.07836318016052246
LASSO,1,1,43,secret_0.39_bps,1404,1404,0.9999847392666558,0.286449595405171,50.85903573663618,0.06287240982055664
LASSO,1,1,43,secret_0.32_bps,1152,1152,0.9999877061571065,0.2571578160056774,51.796005425570584,0.05231618881225586
LASSO,1,1,43,secret_0.21_bps,756,756,0.999991822752433,0.20971037235612386,53.56760177260767,0.034754037857055664
LASSO,1,1,43,secret_0.15_bps,540,540,0.999994230006877,0.17616482946089004,55.08161584534552,0.024344921112060547
LASSO,1,1,43,secret_0.08_bps,288,288,0.9999971993826535,0.12270557494782758,58.222714105838655,0.01262354850769043
LASSO,1,1,44,secret_0.99_bps,3564,3564,0.9999983620378388,0.16875393037438147,55.454922068305834,0.16144967079162598
LASSO,1,1,44,secret_0.66_bps,2376,2376,0.9999989240018644,0.1367109468250829,57.2839341774974,0.1077430248260498
LASSO,1,1,44,secret_0.51_bps,1836,1836,0.9999991455896489,0.12187903769390171,58.28141966888197,0.08369755744934082
LASSO,1,1,44,secret_0.48_bps,1728,1728,0.9999992787544553,0.11192660733587387,59.02133320320337,0.07866048812866211
LASSO,1,1,44,secret_0.39_bps,1404,1404,0.9999993909737945,0.10285637707297988,59.75537553942423,0.06400585174560547
LASSO,1,1,44,secret_0.32_bps,1152,1152,0.9999995090857042,0.09235712217621037,60.6905921609317,0.05168652534484863
LASSO,1,1,44,secret_0.21_bps,756,756,0.9999996499758015,0.07798169927539142,62.16014610933023,0.0339665412902832
LASSO,1,1,44,secret_0.15_bps,540,540,0.9999997536378077,0.0654356926210536,63.68370592648897,0.024333477020263672
LASSO,1,1,44,secret_0.08_bps,288,288,0.9999998792812087,0.04579243056662495,66.7841260883198,0.01318049430847168
LASSO,1,1,45,secret_0.99_bps,3564,3564,0.9999935851730357,0.34511529755832865,49.24071579545547,0.15721464157104492
LASSO,1,1,45,secret_0.66_bps,2376,2376,0.9999958450699556,0.2777673770805772,51.12637524294341,0.10595965385437012
LASSO,1,1,45,secret_0.51_bps,1836,1836,0.9999966662180046,0.24862591218507013,52.08907220958017,0.08370447158813477
LASSO,1,1,45,secret_0.48_bps,1728,1728,0.9999969144680245,0.23923378660395345,52.42354971278084,0.0780477523803711
LASSO,1,1,45,secret_0.39_bps,1404,1404,0.9999974304143293,0.21827007913021312,53.220115882175854,0.06294012069702148
LASSO,1,1,45,secret_0.32_bps,1152,1152,0.9999979514025344,0.19506627139039964,54.19635634612842,0.05345010757446289
LASSO,1,1,45,secret_0.21_bps,756,756,0.9999987320652348,0.1533227155984461,56.28786994554444,0.03475594520568848
LASSO,1,1,45,secret_0.15_bps,540,540,0.9999990563438712,0.13229823094149787,57.5689192609941,0.025020599365234375
LASSO,1,1,45,secret_0.08_bps,288,288,0.9999994642538087,0.09966190689352683,60.02941614915646,0.013110876083374023
LASSO,2,0,0,secret_0.99_bps,3564,3564,0.9999806303469385,0.2923959408421488,50.680573214454014,0.1575450897216797
LASSO,2,0,0,secret_0.66_bps,2376,2376,0.9999867102193776,0.24222915437725726,52.31547173887421,0.10673141479492188
LASSO,2,0,0,secret_0.51_bps,1836,1836,0.9999898536024273,0.21180856551424512,53.48112962108125,0.08234047889709473
LASSO,2,0,0,secret_0.48_bps,1728,1728,0.9999904948445683,0.2049054171982372,53.76893119525553,0.07838058471679688
LASSO,2,0,0,secret_0.39_bps,1404,1404,0.9999924653727482,0.18234734971310054,54.78201088921297,0.06318426132202148
LASSO,2,0,0,secret_0.32_bps,1152,1152,0.9999934593736904,0.169980277676763,55.392029312791735,0.05175161361694336
LASSO,2,0,0,secret_0.21_bps,756,756,0.9999955447426352,0.14025380717432268,57.06170682070752,0.033358097076416016
LASSO,2,0,0,secret_0.15_bps,540,540,0.9999967640069329,0.11957669140557602,58.44706934683052,0.02428579330444336
LASSO,2,0,0,secret_0.08_bps,288,288,0.9999984637611131,0.08239971335053205,61.68148598219815,0.012972116470336914
LASSO,2,0,1,secret_0.99_bps,3564,3564,0.9999848490842228,0.29631967702038087,50.56479016731895,0.15484356880187988
LASSO,2,0,1,secret_0.66_bps,2376,2376,0.999990428439054,0.23543208831243823,52.56268690229933,0.10500264167785645
LASSO,2,0,1,secret_0.51_bps,1836,1836,0.9999928564372009,0.2034173077720904,53.83224195745666,0.08142876625061035
LASSO,2,0,1,secret_0.48_bps,1728,1728,0.9999929583786795,0.2019167907926921,53.896551298649946,0.0764169692993164
LASSO,2,0,1,secret_0.39_bps,1404,1404,0.9999940444536557,0.18575742306189694,54.62107644713168,0.06193685531616211
LASSO,2,0,1,secret_0.32_bps,1152,1152,0.9999954181179103,0.1629678918647759,55.757959048059725,0.05050158500671387
LASSO,2,0,1,secret_0.21_bps,756,756,0.999996896438281,0.13409982456352784,57.451435806300104,0.03596377372741699
LASSO,2,0,1,secret_0.15_bps,540,540,0.9999976843234296,0.11584982830706861,58.72209211022037,0.024710893630981445
LASSO,2,0,1,secret_0.08_bps,288,288,0.9999989050856262,0.07965968202957695,61.97522862915289,0.013316154479980469
LASSO,2,0,2,secret_0.99_bps,3564,3564,0.9999938591641265,0.2771574814519419,51.14546787565796,0.1549384593963623
LASSO,2,0,2,secret_0.66_bps,2376,2376,0.9999960291374725,0.22294297051691161,53.0361243316245,0.10536050796508789
LASSO,2,0,2,secret_0.51_bps,1836,1836,0.9999969781804642,0.1944325152730251,54.224622110948964,0.08098411560058594
LASSO,2,0,2,secret_0.48_bps,1728,1728,0.9999970319124969,0.1926352410961891,54.30528518394308,0.07579898834228516
LASSO,2,0,2,secret_0.39_bps,1404,1404,0.9999976126610993,0.17284982479444305,55.24662112669474,0.06243777275085449
LASSO,2,0,2,secret_0.32_bps,1152,1152,0.9999980570671453,0.15586346538737494,56.145113442228805,0.05179548263549805
LASSO,2,0,2,secret_0.21_bps,756,756,0.9999988510772277,0.11987916101317546,58.42512610342063,0.03393363952636719
LASSO,2,0,2,secret_0.15_bps,540,540,0.9999991028706262,0.10593491042873188,59.49921792568901,0.024381160736083984
LASSO,2,0,2,secret_0.08_bps,288,288,0.9999995577911484,0.07435536980730628,62.57375324130165,0.013137340545654297
LASSO,2,0,3,secret_0.99_bps,3564,3564,0.9999939149884215,0.2742679415812274,51.23649905812,0.15854907035827637
LASSO,2,0,3,secret_0.66_bps,2376,2376,0.999995656541835,0.23149045531486823,52.70933821728682,0.10510396957397461
LASSO,2,0,3,secret_0.51_bps,1836,1836,0.9999968969287957,0.19567957265234928,54.16909017538405,0.08118844032287598
LASSO,2,0,3,secret_0.48_bps,1728,1728,0.9999970736337451,0.19000649162311717,54.424631220107926,0.07760477066040039
LASSO,2,0,3,secret_0.39_bps,1404,1404,0.99999770250197,0.16843075306104488,55.47157219195994,0.06166434288024902
LASSO,2,0,3,secret_0.32_bps,1152,1152,0.9999981043503561,0.15293550266527242,56.309833702893826,0.05221223831176758
LASSO,2,0,3,secret_0.21_bps,756,756,0.9999987342576455,0.12497197712886532,58.06374718666738,0.03302884101867676
LASSO,2,0,3,secret_0.15_bps,540,540,0.9999990282661493,0.10952822007991819,59.209479398032045,0.023812055587768555
LASSO,2,0,3,secret_0.08_bps,288,288,0.9999994327692674,0.08365355987500121,61.55031145836571,0.012356281280517578
LASSO,2,0,4,secret_0.99_bps,3564,3564,0.9999960254857867,0.25404878179675033,51.90165766515973,0.14681625366210938
LASSO,2,0,4,secret_0.66_bps,2376,2376,0.9999974024093202,0.2054243425381444,53.74696188628481,0.09728765487670898
LASSO,2,0,4,secret_0.51_bps,1836,1836,0.9999979309601219,0.18333272797762398,54.73519998484417,0.07524394989013672
LASSO,2,0,4,secret_0.48_bps,1728,1728,0.9999981860774969,0.1716410459858219,55.307576950546995,0.07207965850830078
LASSO,2,0,4,secret_0.39_bps,1404,1404,0.9999985252234335,0.15474879809027162,56.20745430784217,0.058603525161743164
LASSO,2,0,4,secret_0.32_bps,1152,1152,0.9999987947975622,0.13989191214560756,57.08414787057361,0.04842829704284668
LASSO,2,0,4,secret_0.21_bps,756,756,0.99999924550957,0.11069693862952296,59.117287791041534,0.03105950355529785
LASSO,2,0,4,secret_0.15_bps,540,540,0.9999994507098229,0.09445370478179071,60.495620059293245,0.021825075149536133
LASSO,2,0,4,secret_0.08_bps,288,288,0.9999996987882869,0.06994595607280378,63.104747783853234,0.012124061584472656
LASSO,2,0,5,secret_0.99_bps,3564,3564,0.9999992412487307,0.1159725375283287,58.712896803726615,0.1557002067565918
LASSO,2,0,5,secret_0.66_bps,2376,2376,0.9999994513110352,0.0986098227089704,60.12159644035903,0.10231304168701172
LASSO,2,0,5,secret_0.51_bps,1836,1836,0.9999996118049662,0.08290625832179158,61.62825369489737,0.07813048362731934
LASSO,2,0,5,secret_0.48_bps,1728,1728,0.9999996168020312,0.08248688156873418,61.672302293322105,0.07509374618530273
LASSO,2,0,5,secret_0.39_bps,1404,1404,0.9999996681094606,0.07667632266741585,62.3067744739247,0.06049919128417969
LASSO,2,0,5,secret_0.32_bps,1152,1152,0.9999997599623145,0.06519894203312737,63.71518902796977,0.05029439926147461
LASSO,2,0,5,secret_0.21_bps,756,756,0.9999998329251882,0.05440079920403264,65.28789440039239,0.03292274475097656
LASSO,2,0,5,secret_0.15_bps,540,540,0.9999998906679117,0.04399467189566877,67.13199833683274,0.023298978805541992
LASSO,2,0,5,secret_0.08_bps,288,288,0.9999999353601752,0.033854469481171434,69.4076797491049,0.012277841567993164
LASSO,2,0,6,secret_0.99_bps,3564,3564,0.9999784120286559,0.3026051524481099,50.382473630636554,0.1544206142425537
LASSO,2,0,6,secret_0.66_bps,2376,2376,0.9999860903090848,0.2432029771402631,52.28062226005231,0.10428309440612793
LASSO,2,0,6,secret_0.51_bps,1836,1836,0.9999901105639513,0.20486239370055004,53.770755142106346,0.08025622367858887
LASSO,2,0,6,secret_0.48_bps,1728,1728,0.9999891894829708,0.21410411230258705,53.38749982242791,0.07796192169189453
LASSO,2,0,6,secret_0.39_bps,1404,1404,0.9999913580182928,0.19155863182907162,54.35396546967426,0.06032991409301758
LASSO,2,0,6,secret_0.32_bps,1152,1152,0.9999929099612203,0.17345217278652655,55.21640511006326,0.050832509994506836
LASSO,2,0,6,secret_0.21_bps,756,756,0.9999953090229973,0.14112466251108366,57.00794167296032,0.032660722732543945
LASSO,2,0,6,secret_0.15_bps,540,540,0.9999966516568486,0.119152110169811,58.47796523890782,0.023458003997802734
LASSO,2,0,6,secret_0.08_bps,288,288,0.9999983523067748,0.08359036521840066,61.55687554538729,0.012875080108642578
LASSO,2,0,7,secret_0.99_bps,3564,3564,0.9999960498551346,0.1908994749887685,54.38390532000454,0.15300488471984863
LASSO,2,0,7,secret_0.66_bps,2376,2376,0.9999973567606609,0.15617895554026787,56.127549717556285,0.10043644905090332
LASSO,2,0,7,secret_0.51_bps,1836,1836,0.9999978263109514,0.14174139091626006,56.970066195947126,0.07693290710449219
LASSO,2,0,7,secret_0.48_bps,1728,1728,0.9999980359845494,0.13458236331659218,57.42023699186064,0.07289910316467285
LASSO,2,0,7,secret_0.39_bps,1404,1404,0.9999983460296147,0.12350704717140022,58.16616522697946,0.058028459548950195
LASSO,2,0,7,secret_0.32_bps,1152,1152,0.9999985889342512,0.11407289346699885,58.85635084805635,0.047913551330566406
LASSO,2,0,7,secret_0.21_bps,756,756,0.9999991494374358,0.0885963715239636,61.05168128672602,0.031618356704711914
LASSO,2,0,7,secret_0.15_bps,540,540,0.9999993772141369,0.07578962128593271,62.407805261200615,0.022716522216796875
LASSO,2,0,7,secret_0.08_bps,288,288,0.9999996663849802,0.05546355861382992,65.11984537934335,0.01213693618774414
LASSO,2,0,8,secret_0.99_bps,3564,3564,0.999984199715456,0.446694159187572,46.99979452339471,0.152130126953125
LASSO,2,0,8,secret_0.66_bps,2376,2376,0.9999894963617957,0.36432291220228413,48.77027030395023,0.10236167907714844
LASSO,2,0,8,secret_0.51_bps,1836,1836,0.9999919129848418,0.31953233176430407,49.909703827018596,0.0775599479675293
LASSO,2,0,8,secret_0.48_bps,1728,1728,0.9999926941497025,0.3037439974658482,50.349845915162675,0.07552576065063477
LASSO,2,0,8,secret_0.39_bps,1404,1404,0.9999940809970684,0.273405930340425,51.263841391107164,0.05925726890563965
LASSO,2,0,8,secret_0.32_bps,1152,1152,0.9999947270150554,0.2580183907407432,51.7669867557298,0.05009603500366211
LASSO,2,0,8,secret_0.21_bps,756,756,0.9999965968657948,0.20728131066503427,53.66879707833035,0.032303810119628906
LASSO,2,0,8,secret_0.15_bps,540,540,0.9999977763786286,0.16759862891314606,55.51459077114235,0.023000001907348633
LASSO,2,0,8,secret_0.08_bps,288,288,0.9999987488204494,0.12569897168485955,58.01336550330835,0.012151956558227539
LASSO,2,0,9,secret_0.99_bps,3564,3564,0.9999863634737676,0.11554313183313597,58.745117298915225,0.16086792945861816
LASSO,2,0,9,secret_0.66_bps,2376,2376,0.9999908784062742,0.0945035696224872,60.49103573710158,0.10684370994567871
LASSO,2,0,9,secret_0.51_bps,1836,1836,0.999992995722496,0.08282387596593545,61.63688898760504,0.0808868408203125
LASSO,2,0,9,secret_0.48_bps,1728,1728,0.9999932903965872,0.08107324056723451,61.82244935022777,0.07818603515625
LASSO,2,0,9,secret_0.39_bps,1404,1404,0.9999946727690554,0.07223158132372107,62.825457545616075,0.062046051025390625
LASSO,2,0,9,secret_0.32_bps,1152,1152,0.9999953668971282,0.06736481168760124,63.43133799823772,0.051720619201660156
LASSO,2,0,9,secret_0.21_bps,756,756,0.9999969107907543,0.05505308225663885,65.18436722337154,0.032402753829956055
LASSO,2,0,9,secret_0.15_bps,540,540,0.9999978974606073,0.04540084037875901,66.8587221637919,0.02348613739013672
LASSO,2,0,9,secret_0.08_bps,288,288,0.9999989968284018,0.031349600814430056,70.0753596964701,0.01309347152709961
LASSO,2,0,10,secret_0.99_bps,3564,3564,0.9999967199079802,0.22002261901592485,53.150653400933045,0.15389418601989746
LASSO,2,0,10,secret_0.66_bps,2376,2376,0.9999977957149203,0.18053202956216421,54.868914708621325,0.10138821601867676
LASSO,2,0,10,secret_0.51_bps,1836,1836,0.9999983821104353,0.15452142547973158,56.220225881742124,0.07697224617004395
LASSO,2,0,10,secret_0.48_bps,1728,1728,0.9999983989366504,0.15373714248594375,56.26442390856643,0.07443857192993164
LASSO,2,0,10,secret_0.39_bps,1404,1404,0.9999986927183865,0.13890610608560905,57.14557325932978,0.059043169021606445
LASSO,2,0,10,secret_0.32_bps,1152,1152,0.9999990304371293,0.119624433523716,58.443602115855896,0.04971766471862793
LASSO,2,0,10,secret_0.21_bps,756,756,0.9999992817902529,0.1029708137783809,59.74571710030386,0.03187108039855957
LASSO,2,0,10,secret_0.15_bps,540,540,0.9999994750358187,0.08802212764621423,61.108162760032585,0.02328014373779297
LASSO,2,0,10,secret_0.08_bps,288,288,0.9999997107145402,0.06535386620768996,63.69457430612189,0.012185335159301758
LASSO,2,0,11,secret_0.99_bps,3564,3564,0.9999929529159414,0.368936987160974,48.66095606246395,0.15506434440612793
LASSO,2,0,11,secret_0.66_bps,2376,2376,0.9999950570547668,0.309049374161533,50.1994426307308,0.10171198844909668
LASSO,2,0,11,secret_0.51_bps,1836,1836,0.9999963865732506,0.26413642340681254,51.56343414217077,0.07877230644226074
LASSO,2,0,11,secret_0.48_bps,1728,1728,0.9999966882300342,0.2529826287151929,51.938185980605844,0.07574939727783203
LASSO,2,0,11,secret_0.39_bps,1404,1404,0.999997365647104,0.22575549684549617,52.92723332787687,0.05948472023010254
LASSO,2,0,11,secret_0.32_bps,1152,1152,0.9999976869969611,0.2114448028200848,53.49605970140783,0.05222034454345703
LASSO,2,0,11,secret_0.21_bps,756,756,0.9999983125197373,0.18051776973259645,54.869600815115156,0.03364205360412598
LASSO,2,0,11,secret_0.15_bps,540,540,0.9999988240056518,0.150708014507835,56.43727303413506,0.024570941925048828
LASSO,2,0,11,secret_0.08_bps,288,288,0.9999993575160384,0.11142494979625031,59.06035105835897,0.0130157470703125
LASSO,2,0,12,secret_0.99_bps,3564,3564,0.9999933882007417,0.1909069763415056,54.38356401659391,0.15908575057983398
LASSO,2,0,12,secret_0.66_bps,2376,2376,0.9999957609375407,0.1528196005608363,56.31641879616324,0.10636472702026367
LASSO,2,0,12,secret_0.51_bps,1836,1836,0.9999966267355037,0.13629930462035114,57.310127197365915,0.0807795524597168
LASSO,2,0,12,secret_0.48_bps,1728,1728,0.99999677926622,0.13318476490634684,57.510909031170854,0.07843399047851562
LASSO,2,0,12,secret_0.39_bps,1404,1404,0.9999974894512086,0.11766237470822037,58.58724781516916,0.06123805046081543
LASSO,2,0,12,secret_0.32_bps,1152,1152,0.999997928656877,0.10683166958640042,59.425999686264745,0.05237317085266113
LASSO,2,0,12,secret_0.21_bps,756,756,0.999998584445578,0.08829579340985713,61.08119973193777,0.03293967247009277
LASSO,2,0,12,secret_0.15_bps,540,540,0.9999989051783968,0.07765939572951888,62.19611986074831,0.023390769958496094
LASSO,2,0,12,secret_0.08_bps,288,288,0.9999994268756004,0.05619841281133883,65.00551899716365,0.011810302734375
LASSO,2,0,13,secret_0.99_bps,3564,3564,0.9999984222277997,0.09334026101998595,60.598619779456286,0.15158510208129883
LASSO,2,0,13,secret_0.66_bps,2376,2376,0.9999989678379294,0.0754837579170598,62.442929737175334,0.10169386863708496
LASSO,2,0,13,secret_0.51_bps,1836,1836,0.9999991663502765,0.06781926468499837,63.372938465437294,0.0781087875366211
LASSO,2,0,13,secret_0.48_bps,1728,1728,0.9999992591617117,0.0639498445761588,63.88321013388594,0.07545018196105957
LASSO,2,0,13,secret_0.39_bps,1404,1404,0.9999993803373497,0.05848399945602588,64.65925871201263,0.05960273742675781
LASSO,2,0,13,secret_0.32_bps,1152,1152,0.999999502730664,0.052390842595975345,65.61489233574048,0.04987192153930664
LASSO,2,0,13,secret_0.21_bps,756,756,0.9999997013357295,0.040602706800820836,67.82890025974925,0.031447410583496094
LASSO,2,0,13,secret_0.15_bps,540,540,0.999999764758224,0.036028379734562896,68.8671053699056,0.022286415100097656
LASSO,2,0,13,secret_0.08_bps,288,288,0.999999881801621,0.025538378196467364,71.85613371755926,0.012416362762451172
LASSO,2,0,14,secret_0.99_bps,3564,3564,0.9999890134480887,0.12423590312353092,58.115057571890674,0.150223970413208
LASSO,2,0,14,secret_0.66_bps,2376,2376,0.9999923511578117,0.10358956093353061,59.69368015386024,0.09832882881164551
LASSO,2,0,14,secret_0.51_bps,1836,1836,0.9999942646576937,0.08977162326627285,60.93721843512776,0.07576727867126465
LASSO,2,0,14,secret_0.48_bps,1728,1728,0.999994810603947,0.08539589471550434,61.37126013780248,0.07311177253723145
LASSO,2,0,14,secret_0.39_bps,1404,1404,0.999995614491803,0.07844473891168038,62.108723562444446,0.07077550888061523
