payload_rate,threshold,index_signal,secret_name,len_secret_data,len_extracted_secret_data,ncc,prd,snr,time
1,0,21,secret_0.39_bps,1404,1404,0.999999508164805,0.09485806211761208,60.45851503838553,0.0068264007568359375
1,0,21,secret_0.32_bps,1152,1152,0.999999608722272,0.08455568977018522,61.45714326631483,0.005617856979370117
1,0,21,secret_0.21_bps,756,756,0.9999997340858945,0.06965641822558054,63.14077721967986,0.0037310123443603516
1,0,21,secret_0.15_bps,540,540,0.9999998024072635,0.05995069949869604,64.44411490462993,0.002685546875
1,0,21,secret_0.08_bps,288,288,0.9999999047296979,0.041627671943487765,67.61235753310206,0.0014786720275878906
1,0,22,secret_0.99_bps,3564,3096,0.9999944960138941,0.24513155324636166,52.21201565836972,0.01587200164794922
1,0,22,secret_0.66_bps,2376,2376,0.999995919672363,0.21073042082307802,53.52545531138372,0.012163877487182617
1,0,22,secret_0.51_bps,1836,1836,0.9999966780161235,0.190019040901149,54.42405756578877,0.009103536605834961
1,0,22,secret_0.48_bps,1728,1728,0.9999968481971944,0.1851250246651734,54.650697412148205,0.00863027572631836
1,0,22,secret_0.39_bps,1404,1404,0.9999975372392377,0.16374578649450236,55.716597329102875,0.0071184635162353516
1,0,22,secret_0.32_bps,1152,1152,0.9999980270330262,0.14596163588960182,56.71522555703217,0.005836009979248047
1,0,22,secret_0.21_bps,756,756,0.9999986640102501,0.12024223067719571,58.3988595103972,0.003793954849243164
1,0,22,secret_0.15_bps,540,540,0.9999990049484603,0.10348803487191323,59.70219719534727,0.002657651901245117
1,0,22,secret_0.08_bps,288,288,0.9999995199354473,0.07185847707778499,62.870439823819396,0.001424551010131836
1,0,23,secret_0.99_bps,3564,3267,0.9999955431397594,0.2994813598891928,50.47260406977997,0.015799283981323242
1,0,23,secret_0.66_bps,2376,2376,0.999996865285755,0.25053171616328657,52.02274573263783,0.011761665344238281
1,0,23,secret_0.51_bps,1836,1836,0.9999974561867161,0.22590851493925873,52.921347987042886,0.008875608444213867
1,0,23,secret_0.48_bps,1728,1728,0.9999975897676848,0.22009015097575985,53.147987833402325,0.008438348770141602
1,0,23,secret_0.39_bps,1404,1404,0.9999981045779037,0.19467295108482086,54.21388775035698,0.006665945053100586
1,0,23,secret_0.32_bps,1152,1152,0.9999984982303783,0.1735298538796349,55.21251597828629,0.005405902862548828
1,0,23,secret_0.21_bps,756,756,0.9999989784790891,0.14295274640082034,56.89614993165132,0.0035810470581054688
1,0,23,secret_0.15_bps,540,540,0.9999992438058497,0.12303413468999766,58.199487616601374,0.0025610923767089844
1,0,23,secret_0.08_bps,288,288,0.999999634958847,0.08543060614059238,61.36773024507352,0.0013840198516845703
1,0,24,secret_0.99_bps,3564,3515,0.9999989639495817,0.14117682693045616,57.004731669387496,0.016492605209350586
1,0,24,secret_0.66_bps,2376,2376,0.9999993109096361,0.11414530310545046,58.850839086427584,0.010968923568725586
1,0,24,secret_0.51_bps,1836,1836,0.9999994402972954,0.10292667254567214,59.74944134083263,0.008527755737304688
1,0,24,secret_0.48_bps,1728,1728,0.9999994694950508,0.1002757550156994,59.97608118719207,0.007963895797729492
1,0,24,secret_0.39_bps,1404,1404,0.9999995812007177,0.08869536898684176,61.04198110414673,0.0063936710357666016
1,0,24,secret_0.32_bps,1152,1152,0.9999996676633062,0.07906231622995645,62.04060933207604,0.005336284637451172
1,0,24,secret_0.21_bps,756,756,0.9999997741748939,0.06513101342044539,63.72424328544107,0.003557920455932617
1,0,24,secret_0.15_bps,540,540,0.9999998324254538,0.056055851177554836,65.02758097039113,0.002552032470703125
1,0,24,secret_0.08_bps,288,288,0.9999999190650617,0.03892322529752933,68.19582359886326,0.0013325214385986328
1,0,25,secret_0.99_bps,3564,2910,0.999994110811902,0.1545087527852147,56.220938262821996,0.015451431274414062
1,0,25,secret_0.66_bps,2376,2376,0.9999953135220078,0.1372193291339374,57.251694165451056,0.012711763381958008
1,0,25,secret_0.51_bps,1836,1836,0.9999962075110034,0.12373289633878229,58.150296419856105,0.00999760627746582
1,0,25,secret_0.48_bps,1728,1728,0.9999963851357384,0.12054610621114814,58.376936266215544,0.00955343246459961
1,0,25,secret_0.39_bps,1404,1404,0.9999971692929598,0.10662479049547778,59.442836183170215,0.0073986053466796875
1,0,25,secret_0.32_bps,1152,1152,0.9999977450061652,0.09504445384693012,60.44146441109951,0.0061168670654296875
1,0,25,secret_0.21_bps,756,756,0.999998467467805,0.07829699272961355,62.12509836446454,0.004061698913574219
1,0,25,secret_0.15_bps,540,540,0.9999988640692292,0.06738732197775921,63.4284360494146,0.003026723861694336
1,0,25,secret_0.08_bps,288,288,0.9999994498976934,0.046791402867640566,66.59667867788673,0.001598358154296875
1,0,26,secret_0.99_bps,3564,3216,0.9999975509536794,0.18300046715650484,54.75095603236045,0.01541590690612793
1,0,26,secret_0.66_bps,2376,2376,0.9999982522452578,0.15449262987937726,56.2218446780598,0.011728048324584961
1,0,26,secret_0.51_bps,1836,1836,0.9999985772374291,0.1393085119904079,57.12044693246486,0.008892536163330078
1,0,26,secret_0.48_bps,1728,1728,0.9999986477730882,0.13572056566535864,57.3470867788243,0.008439302444458008
1,0,26,secret_0.39_bps,1404,1404,0.9999989427610256,0.12004682137678456,58.412986695778955,0.0067408084869384766
1,0,26,secret_0.32_bps,1152,1152,0.9999991586626491,0.10700874084531384,59.41161492370826,0.005692243576049805
1,0,26,secret_0.21_bps,756,756,0.999999428941116,0.08815309326164598,61.095248877073296,0.0036945343017578125
1,0,26,secret_0.15_bps,540,540,0.9999995767617111,0.07587010269311649,62.398586562023354,0.002678394317626953
1,0,26,secret_0.08_bps,288,288,0.9999997959922581,0.05268154953382111,65.56682919049548,0.0015234947204589844
1,0,27,secret_0.99_bps,3564,3309,0.9999991670843735,0.1266419674952607,57.94844701886831,0.015699386596679688
1,0,27,secret_0.66_bps,2376,2376,0.9999994225433368,0.10524704284937604,59.555801955877286,0.011233806610107422
